airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class_,duration,days_left,price
5,1124,5,1,0,5,0,0,12.92,38,69168
1,470,2,2,0,2,5,0,25.08,39,40447
2,669,2,0,1,5,5,1,8.58,18,5954
1,510,4,2,0,5,2,1,28.0,30,4459
5,1061,2,2,1,4,1,1,16.75,23,8719
3,434,0,4,0,5,4,1,10.17,19,5178
4,930,5,1,0,4,2,1,4.75,35,3753
5,1059,2,4,0,5,5,0,15.33,45,58876
5,1133,2,5,0,4,1,1,12.17,39,4979
5,1127,2,2,0,2,4,1,24.08,32,7221
5,1068,1,5,0,4,2,1,12.08,44,4971
5,1049,2,4,1,5,1,1,14.0,49,8719
5,1111,3,0,0,5,4,1,9.83,49,9501
5,1148,2,4,0,5,0,0,12.5,5,62729
5,1054,0,1,0,5,5,0,15.0,24,74844
1,528,4,2,0,5,2,0,26.33,27,57939
5,1142,2,5,0,4,1,0,14.17,26,57992
1,613,2,2,0,4,4,1,14.83,38,6120
2,715,5,5,0,4,3,1,12.25,38,3916
5,1070,1,0,0,4,4,0,21.17,11,54896
5,1097,3,1,0,2,5,1,10.83,36,4660
5,1115,0,2,0,4,2,1,13.08,31,3496
1,607,2,5,0,5,0,1,24.83,27,3621
5,1133,2,5,2,5,5,0,2.17,49,22152
2,785,2,2,0,5,1,1,5.33,32,4896
5,1063,2,0,0,5,5,0,7.58,12,53164
1,559,2,1,0,4,4,1,24.83,37,5276
3,261,1,0,0,2,5,1,6.75,24,3563
2,705,1,1,0,0,2,1,7.42,46,4827
5,1060,0,4,0,5,1,1,11.25,32,6412
5,1136,5,0,0,2,0,1,29.83,35,7446
1,464,4,4,2,0,2,0,2.5,20,28510
2,780,2,2,0,3,5,1,6.08,30,3330
5,1030,2,1,1,2,1,1,12.42,21,11267
3,277,1,0,0,5,3,1,7.0,41,1105
5,1043,4,4,0,2,2,0,6.5,35,66063
5,1070,1,0,0,5,2,1,10.5,20,5286
3,277,1,0,0,2,5,1,4.08,22,3458
3,165,4,1,0,0,0,1,6.5,14,6489
1,541,5,4,0,0,2,1,7.58,41,5219
1,592,5,5,0,4,2,0,12.33,37,59021
5,1111,3,0,0,2,4,0,27.92,14,48851
2,759,3,1,0,5,2,1,16.58,25,6132
3,265,0,2,0,5,2,1,6.33,19,3372
5,1128,2,1,0,2,1,1,12.42,43,5622
5,1119,2,0,1,4,4,1,18.92,25,9349
1,473,4,0,0,4,1,0,19.42,11,55983
0,863,2,2,0,4,1,1,15.75,34,1998
5,1102,0,5,0,0,3,1,14.58,39,5322
5,1048,4,0,0,4,1,1,18.58,11,15624
5,1111,3,0,0,2,2,1,6.83,28,6292
0,831,0,0,0,2,4,1,3.58,31,3185
5,1066,1,4,0,2,2,1,10.0,9,13023
5,1031,4,4,0,5,5,1,11.33,31,15628
0,872,5,1,0,2,2,1,14.58,49,2336
5,1109,3,5,0,2,4,1,19.25,11,10962
1,598,2,1,2,4,0,1,2.75,39,4007
0,909,3,5,0,4,2,1,10.67,45,2228
5,1104,3,5,0,4,5,0,13.17,5,60555
5,1072,1,1,0,2,4,0,12.92,46,54896
3,136,3,2,0,5,1,1,5.5,25,3194
5,1090,0,4,0,2,4,1,7.33,13,11116
5,1054,0,1,0,2,3,0,10.0,2,66265
5,1143,2,2,0,2,4,0,24.08,18,73369
5,1097,3,1,0,5,5,0,15.83,49,45995
0,825,2,4,0,0,1,1,5.5,24,1998
2,700,0,5,0,0,1,1,13.92,46,3443
5,1066,1,4,0,0,2,0,4.75,22,45600
3,419,3,4,0,0,1,1,3.92,29,3194
2,805,0,0,2,2,4,1,2.5,38,3393
0,836,0,1,0,0,4,1,5.33,32,3393
2,649,4,0,0,5,5,1,8.92,18,6268
2,666,2,1,0,0,5,1,8.0,36,6893
2,752,3,5,0,1,5,1,5.92,33,4165
5,1097,3,1,2,4,2,0,2.17,2,30808
3,373,3,0,0,5,2,1,7.92,18,6186
1,566,2,4,0,4,1,0,25.92,16,45257
2,682,5,2,0,4,4,1,14.5,41,5310
3,421,0,0,0,5,5,1,5.92,36,4806
2,720,2,5,2,5,5,1,2.25,40,2410
5,1126,5,2,0,4,4,1,12.83,9,11129
4,985,1,1,0,5,2,1,15.42,14,7352
5,1058,0,5,0,4,5,0,14.0,42,69244
3,23,2,4,0,0,5,1,4.17,18,4380
5,1126,5,2,0,4,3,0,13.92,32,60365
1,633,4,4,0,2,2,1,10.0,7,11844
2,800,4,0,0,3,3,1,9.58,19,5303
5,1038,4,2,0,2,3,1,25.17,22,5760
5,1141,2,2,2,5,5,1,2.25,33,3100
5,1045,4,5,0,5,3,0,24.33,36,49207
3,40,5,1,2,4,2,1,2.25,39,2339
1,594,0,1,0,5,2,1,18.0,45,4792
1,533,0,2,0,5,2,1,25.33,48,4294
4,960,5,0,0,5,4,1,5.92,44,6953
5,1060,0,4,0,5,5,0,9.75,39,69244
5,1126,5,2,0,5,1,1,24.5,40,4348
2,655,0,5,0,4,5,1,12.25,37,6389
4,930,5,1,0,4,2,1,6.08,5,5943
5,1026,0,4,0,2,2,0,8.33,3,49465
1,641,3,1,0,5,5,1,14.75,25,6130
3,431,0,4,2,4,3,1,1.33,5,4548
1,475,1,4,0,0,4,0,28.58,6,55377
3,286,4,5,0,4,0,1,8.92,40,3465
5,1095,0,1,0,5,2,0,15.25,5,57081
5,1121,5,2,0,5,3,1,5.33,15,10058
5,1070,1,0,0,5,0,1,8.42,17,4755
1,481,5,0,0,4,1,1,17.33,26,4417
5,1111,3,0,0,5,4,1,9.83,32,9901
1,503,3,0,0,4,4,1,19.25,44,5019
5,1047,4,2,0,4,1,1,15.25,19,7021
5,1034,4,1,0,5,5,1,16.67,43,6067
1,479,1,1,0,5,4,0,16.17,37,55377
1,564,5,1,0,5,2,1,16.83,4,13398
5,1025,5,4,0,2,2,1,5.25,8,10869
5,1033,4,5,0,2,5,1,21.25,24,6067
4,928,5,2,0,5,4,1,25.67,30,5004
5,1145,5,5,0,2,4,0,22.67,6,62045
5,1031,4,4,0,5,5,1,11.0,23,10774
3,297,0,4,0,2,4,1,6.25,6,8276
5,1149,5,2,0,5,1,1,25.75,49,4663
5,1129,5,0,0,4,4,1,18.92,25,5949
1,641,3,1,0,2,5,1,13.5,29,5815
1,534,5,4,0,5,2,1,10.42,18,3762
5,1122,2,4,0,2,4,0,7.33,14,59929
3,301,1,5,0,1,5,1,8.92,47,1830
1,604,5,4,0,5,4,1,12.33,25,5502
5,1126,5,2,0,4,0,1,15.08,42,6450
3,247,5,2,2,5,2,1,1.83,27,2738
1,547,2,0,0,2,5,0,3.5,12,22152
5,1089,5,1,2,4,0,0,1.83,40,20684
5,1061,2,2,0,5,5,1,5.75,25,6296
5,1071,5,5,2,5,1,0,2.08,15,23898
5,1025,5,4,1,5,3,1,11.42,39,6401
1,510,4,2,0,5,0,1,27.25,39,3959
3,260,4,0,0,5,1,1,8.17,6,14301
2,791,5,0,1,5,2,1,9.33,29,5942
5,1097,3,1,2,4,2,0,2.17,29,24234
1,608,3,5,0,2,1,1,22.17,35,4229
1,528,4,2,0,5,2,1,26.08,18,20291
3,193,0,2,0,3,2,1,8.83,1,19721
5,1074,3,4,0,2,0,0,6.67,21,56702
2,759,3,1,0,2,4,1,12.75,43,5067
5,1064,0,2,0,2,4,1,24.25,10,12544
1,611,2,4,2,0,5,0,2.17,48,22152
3,73,2,4,0,5,0,1,9.75,23,7110
5,1077,1,2,0,4,5,1,16.58,4,14014
5,1130,2,4,0,1,3,0,20.17,37,46097
2,786,5,0,0,5,4,1,9.25,29,5817
0,827,1,5,2,5,0,1,1.5,13,3363
5,1107,3,4,2,4,5,0,1.5,28,17794
5,1114,3,2,0,5,1,0,26.58,22,58282
5,1050,0,2,0,2,3,0,22.17,8,56588
3,164,1,1,2,1,3,1,1.17,19,3344
1,583,4,1,0,5,3,0,16.67,49,52063
2,686,5,5,0,4,3,1,9.75,34,3916
3,248,0,5,0,1,4,1,8.42,48,3393
5,1045,4,5,0,4,1,0,12.25,25,55502
5,1125,2,0,0,5,0,1,7.33,40,4496
1,603,0,5,0,2,4,0,22.17,25,60508
2,767,4,2,0,4,2,1,16.67,7,6488
2,784,2,0,2,2,5,1,2.08,14,5954
1,528,0,0,1,4,3,1,23.25,33,9390
3,354,2,5,2,5,5,1,2.25,5,5955
1,583,4,1,0,2,3,1,12.33,22,5670
1,513,1,5,0,4,5,1,13.83,20,4357
5,1088,0,2,0,4,3,1,13.75,17,5743
0,908,3,2,0,1,5,1,13.42,7,4449
5,1097,3,1,2,4,2,0,2.17,37,24234
3,381,4,4,1,5,0,1,10.5,19,6489
5,1092,0,2,0,5,2,0,4.58,2,66377
5,1028,2,0,1,4,1,1,22.5,41,7610
5,1054,0,1,0,0,3,0,5.58,25,56588
1,618,5,2,0,0,0,0,17.25,11,54608
1,513,1,5,0,4,0,0,12.58,28,60260
5,1116,3,2,0,4,5,1,13.75,25,3471
5,1069,5,4,2,4,1,1,2.08,40,3020
1,562,1,0,0,4,2,0,19.83,11,45185
5,1088,0,2,0,4,1,0,15.92,6,44280
2,780,2,2,0,3,1,1,5.25,44,4709
1,507,0,1,0,4,4,0,24.5,21,31432
2,788,5,2,2,2,2,1,2.08,38,2339
3,212,0,5,2,3,5,1,1.92,30,2201
1,563,5,1,0,5,3,0,13.33,42,50868
3,279,4,1,0,0,3,1,7.0,32,3401
1,587,2,0,0,5,3,1,9.08,40,4415
4,977,0,2,2,5,2,1,2.75,24,4756
5,1102,0,5,0,4,1,0,14.17,21,44280
3,189,5,4,0,2,1,1,5.08,9,9881
4,964,5,4,0,4,0,1,21.42,38,4097
5,1072,1,1,0,2,0,0,10.75,9,44144
5,1130,2,4,0,5,1,0,11.42,11,52392
2,747,0,5,0,1,4,1,9.5,37,6186
5,1031,4,4,0,5,1,1,10.0,4,16359
1,601,5,1,0,5,3,0,15.58,14,45693
0,880,2,1,0,2,4,1,11.25,16,6443
5,1081,1,5,0,4,0,0,14.75,11,60260
5,1031,4,4,0,2,3,1,6.75,29,5760
1,589,4,5,0,4,3,0,14.0,43,52063
3,65,0,2,2,5,2,1,2.92,19,4500
5,1134,5,1,0,5,1,1,16.75,20,4249
5,1066,1,4,0,0,0,1,30.25,20,9587
5,1062,0,2,0,4,1,0,14.25,49,60396
2,762,4,1,2,1,5,1,2.83,21,4499
0,826,0,0,0,3,4,1,12.17,37,3393
1,573,3,5,2,5,5,0,1.67,11,17738
1,588,4,0,0,5,0,1,8.42,47,7053
1,600,2,2,0,1,1,1,11.33,25,3988
5,1141,2,2,0,4,4,1,14.67,35,7221
5,1097,3,1,0,5,1,0,15.92,21,51707
5,1045,4,5,0,5,2,1,26.42,4,13524
5,1019,5,0,1,5,0,0,8.17,2,76034
5,1121,5,2,2,2,2,0,2.17,25,29980
5,1066,1,4,0,1,0,1,22.08,48,4755
5,1089,5,1,2,4,0,1,1.83,21,2074
1,479,1,1,0,0,5,0,6.67,24,49553
5,1038,4,2,0,4,3,1,14.67,47,5632
1,518,3,4,2,0,2,1,2.5,34,2696
5,1138,2,4,0,2,4,0,11.08,29,67769
0,890,2,0,0,2,3,1,6.92,28,5953
0,854,4,1,0,2,0,1,8.92,3,6372
5,1146,2,0,0,1,3,0,19.0,17,51697
3,369,4,0,0,5,2,1,5.42,30,5610
3,123,0,2,0,3,5,1,4.83,26,3957
5,1114,3,2,0,4,4,1,15.92,24,5960
5,1056,0,4,0,2,1,1,6.58,40,6510
1,479,1,1,0,5,5,1,16.0,46,4357
3,19,5,0,0,5,2,1,6.25,25,2339
5,1081,1,5,0,0,3,1,15.5,32,4086
5,1073,2,1,1,2,1,0,12.42,29,71376
5,1140,2,1,0,5,3,0,15.17,30,59649
1,607,2,5,2,5,3,1,2.17,31,2518
1,510,4,2,0,5,5,1,4.92,38,5429
1,607,2,5,2,5,3,0,2.42,45,23944
0,894,2,1,1,0,3,1,9.83,19,2050
5,1031,4,4,0,2,5,0,8.08,30,72201
5,1074,3,4,0,5,0,0,12.33,28,56702
5,1052,0,1,2,4,2,1,2.67,39,4502
5,1081,1,5,0,0,5,1,15.5,47,4637
4,1004,4,5,0,5,5,1,24.17,20,5339
1,576,4,0,0,2,0,0,6.17,40,37233
5,1077,1,2,0,1,5,1,14.75,19,10279
5,1111,3,0,0,3,2,0,12.0,19,39555
5,1076,2,1,0,0,5,0,7.33,5,51384
1,523,3,1,0,0,5,0,6.33,26,45883
4,946,4,5,0,4,0,1,12.0,29,5330
1,581,0,3,0,5,2,0,18.25,4,52586
5,1038,4,2,0,4,0,0,17.08,46,60978
1,488,2,2,0,2,5,1,22.75,9,15615
5,1031,4,4,0,5,5,0,13.58,21,62591
1,559,2,1,2,4,5,0,2.17,43,22152
1,463,2,1,2,4,4,1,2.17,32,2903
2,721,5,4,0,5,2,1,8.83,41,8435
5,1052,0,1,0,5,1,1,14.75,4,12454
3,433,4,2,0,5,2,1,4.08,27,4663
1,523,3,1,0,2,5,0,13.5,9,45883
5,1143,2,2,0,1,3,1,12.0,34,5772
5,1024,5,1,0,5,0,1,17.33,13,15822
3,21,2,1,0,4,5,1,4.83,10,13673
5,1072,1,1,0,0,0,0,9.0,6,63226
5,1128,2,1,0,2,4,1,12.42,41,7221
5,1109,3,5,0,2,4,0,22.33,39,48851
3,127,1,1,2,4,4,1,2.42,30,5777
5,1140,2,1,0,0,3,1,6.5,41,5549
1,598,2,1,0,2,3,1,12.83,32,5530
1,571,5,0,0,5,4,0,6.33,17,49725
5,1088,0,2,2,5,5,0,1.92,22,20760
3,142,4,0,0,5,2,1,6.67,49,4439
2,705,1,1,0,2,4,1,12.5,37,6985
5,1143,2,2,0,4,0,0,13.0,40,62617
4,934,0,1,0,2,5,1,13.08,26,3450
1,593,4,5,0,5,2,1,23.83,45,7900
1,626,3,5,0,0,2,1,16.25,26,5708
3,147,4,2,2,5,2,1,2.5,19,3999
5,1145,5,5,0,4,3,1,12.75,28,3971
5,1146,2,0,0,2,0,0,4.92,23,54777
5,1102,0,5,0,0,3,0,14.58,28,37985
1,479,1,1,0,5,4,1,16.17,43,4363
1,599,0,1,0,5,5,1,15.5,5,9277
3,297,0,4,0,5,3,1,10.0,21,2767
5,1052,0,1,0,2,3,1,11.92,36,6262
4,928,5,2,0,5,4,1,25.67,10,11089
5,1081,1,5,0,4,0,0,13.75,38,60260
5,1034,4,1,0,2,5,0,9.33,41,50271
5,1107,3,4,0,4,1,0,24.33,19,41314
5,1075,1,1,1,2,0,1,11.92,34,6437
3,419,3,4,0,0,1,1,3.92,42,1543
1,600,2,2,0,2,0,1,22.5,49,4230
0,832,4,2,0,5,0,1,4.17,42,4648
5,1074,3,4,0,5,1,0,12.42,43,51707
3,255,3,5,2,3,1,1,1.25,24,1788
5,1081,1,5,0,0,5,1,16.92,27,4637
3,414,1,2,0,5,3,1,6.75,22,4202
5,1066,1,4,0,4,0,1,25.0,40,4755
5,1069,5,4,2,4,1,0,2.08,48,23898
0,859,3,4,0,5,2,1,11.83,37,2695
5,1130,2,4,0,5,0,1,9.25,18,4496
5,1038,4,2,0,0,3,1,17.83,6,11139
5,1090,0,4,0,2,2,0,7.42,45,54841
5,1138,2,4,0,2,0,0,10.42,25,57017
5,1061,2,2,0,5,5,0,5.75,7,53164
5,1106,5,1,0,0,2,0,9.33,38,41269
1,610,5,1,0,5,3,1,16.58,31,4593
5,1111,3,0,0,2,1,0,7.0,31,41314
5,1107,3,4,0,5,0,1,12.42,44,5441
1,588,4,0,0,5,3,1,8.08,17,6759
1,479,1,1,0,5,4,1,16.17,27,5519
3,246,2,0,2,2,5,1,2.25,40,2568
1,498,0,2,0,2,5,0,24.17,16,54684
5,1046,5,0,0,5,2,1,8.75,9,15918
5,1048,4,0,0,5,5,1,6.67,37,6067
5,1130,2,4,0,2,4,0,8.25,39,59929
0,912,0,2,0,1,5,1,11.17,13,5174
0,853,0,5,0,4,2,1,10.75,36,5485
5,1136,5,0,0,2,3,1,7.5,21,4414
3,146,1,3,1,4,4,1,7.67,17,5095
0,858,4,1,0,2,0,1,12.33,26,4257
1,599,0,1,0,2,3,1,13.17,3,13054
5,1133,2,5,0,2,1,0,23.25,41,45672
5,1144,5,5,0,5,1,0,21.5,41,49613
1,562,1,0,0,5,2,1,6.33,41,3916
0,903,2,5,2,5,4,1,2.17,11,6060
5,1097,3,1,0,0,5,1,7.17,24,4416
5,1097,3,1,0,0,5,0,5.75,3,68474
4,940,2,0,0,4,0,1,19.83,33,7685
5,1129,5,0,0,5,0,0,8.0,37,66928
0,863,2,2,0,4,1,1,15.75,13,7426
0,862,2,1,0,2,0,1,11.5,16,5220
1,533,0,2,0,5,2,0,25.25,39,42521
1,475,1,4,0,2,5,1,8.08,12,15032
3,281,1,4,0,0,4,1,6.83,6,6412
5,1033,4,5,0,2,1,1,19.92,10,11853
3,324,4,4,0,5,2,1,9.58,7,15278
1,468,2,4,0,2,0,1,8.58,12,13231
3,425,0,5,2,5,3,1,1.25,39,1714
1,554,5,4,0,5,4,1,10.25,21,7237
5,1043,4,4,0,5,2,1,10.25,46,6461
1,577,0,4,0,2,5,0,5.58,39,39623
5,1081,1,5,0,4,4,1,11.5,7,15018
5,1043,4,4,0,2,2,1,7.67,23,6723
5,1111,3,0,0,3,2,1,12.0,7,10018
3,153,0,5,0,3,2,1,5.83,29,4067
4,1016,2,4,0,0,0,1,25.67,20,5619
5,1057,2,2,0,5,5,1,5.83,16,6296
5,1064,0,2,0,4,4,0,15.75,44,60508
1,565,4,4,0,1,1,1,21.67,26,5765
3,383,0,1,0,0,3,1,7.17,21,6596
3,61,2,4,0,0,5,1,4.08,9,15720
1,578,4,4,1,5,1,1,13.67,33,8307
1,579,4,0,0,0,2,0,25.33,39,41652
1,479,1,1,0,5,0,1,16.08,8,16803
4,996,5,2,0,5,4,1,27.58,32,5818
1,565,4,4,0,2,2,1,8.58,28,5810
3,172,1,4,0,2,4,1,8.75,22,5042
5,1085,0,4,0,4,4,0,25.17,41,51817
5,1074,3,4,0,5,4,0,12.42,22,51819
2,691,5,2,0,4,4,1,16.67,11,7412
3,317,3,0,0,2,2,1,5.25,21,4746
1,479,1,1,0,2,5,0,13.83,44,49553
1,542,5,1,0,4,2,1,4.67,6,9828
4,953,1,4,0,4,4,1,24.17,37,4281
3,260,4,0,0,5,2,1,6.17,48,10007
1,474,2,4,0,4,3,1,24.17,46,3551
2,655,0,5,0,0,3,1,16.75,16,4337
1,537,5,5,0,4,2,1,12.75,20,4554
3,50,2,2,2,5,0,1,2.83,34,4500
1,599,0,1,0,5,3,0,17.42,18,56476
1,549,5,4,0,4,4,1,22.83,46,5070
5,1056,0,4,0,5,4,1,13.0,46,8112
5,1143,2,2,0,2,4,1,21.0,2,25905
3,235,0,0,2,0,5,1,1.83,15,5546
5,1078,2,2,0,0,5,1,18.58,28,5040
5,1056,0,4,0,2,3,1,10.17,5,12544
1,603,0,5,0,0,4,0,17.5,3,61628
5,1047,4,2,0,4,1,1,18.25,4,13728
5,1026,0,4,0,5,5,0,9.75,2,89371
5,1127,2,2,0,2,4,0,27.17,14,61049
0,846,0,2,2,2,1,1,1.17,37,1603
1,469,2,1,0,5,0,1,14.67,19,5099
2,724,2,4,0,2,4,1,7.0,33,6395
5,1052,0,1,0,2,5,1,8.5,32,6568
5,1048,4,0,0,5,5,0,7.5,31,50271
0,887,5,1,0,2,0,1,11.42,28,3175
1,498,0,2,0,5,5,1,27.92,5,9277
2,650,2,2,2,5,4,1,2.33,35,3999
5,1141,2,2,0,4,1,1,16.83,39,5742
1,550,0,1,0,5,3,0,14.83,7,37929
5,1148,2,4,0,2,0,0,8.92,10,62729
1,500,0,4,0,5,5,0,11.75,42,54684
1,604,5,4,0,2,3,0,9.33,36,45693
4,1004,4,5,0,4,5,1,10.75,13,7958
5,1068,1,5,0,0,2,1,16.17,39,5206
5,1057,2,2,0,4,3,1,15.5,23,5761
0,883,2,2,0,3,5,1,5.58,43,3733
3,331,3,5,0,3,5,1,4.5,31,2301
3,136,3,2,0,3,4,1,5.92,42,3223
3,346,0,0,2,2,4,1,2.67,48,3393
5,1073,2,1,2,4,3,0,2.17,34,24056
5,1088,0,2,0,5,3,0,25.0,15,37985
5,1072,1,1,0,5,0,0,13.92,24,44144
1,513,1,5,1,5,4,1,26.0,6,14703
1,642,1,4,0,5,0,1,13.75,38,3048
3,92,2,4,0,2,3,1,7.0,44,2098
1,583,4,1,0,2,5,0,11.0,44,50271
4,993,4,1,0,4,5,1,26.58,39,7569
0,893,2,2,2,2,0,1,2.67,37,4499
1,635,3,4,0,5,2,1,12.92,2,11856
5,1047,4,2,0,4,2,0,15.0,12,61583
5,1062,0,2,2,5,2,0,2.75,23,32923
5,1019,5,0,1,5,1,1,10.5,8,21786
0,872,5,1,0,2,2,1,14.58,6,13840
5,1136,5,0,0,5,1,1,10.33,17,5368
5,1092,0,2,0,5,2,0,4.58,4,74553
5,1081,1,5,0,2,0,1,21.75,22,6437
1,547,2,0,0,4,1,0,20.42,5,45257
1,562,1,2,2,2,5,0,2.17,9,23424
3,421,0,0,0,5,4,1,5.42,43,3393
5,1052,0,1,0,2,4,1,10.08,4,11205
5,1097,3,1,0,2,5,1,10.83,26,4660
3,414,1,2,0,5,3,1,5.0,26,4202
5,1077,1,2,2,2,2,0,2.75,23,27792
1,637,3,0,0,3,5,1,10.92,18,5913
1,557,5,2,0,4,0,1,17.67,12,11617
5,1109,3,5,0,2,1,1,22.33,15,7305
0,909,3,5,0,1,5,1,9.08,27,2250
5,1066,1,4,0,4,3,1,23.33,7,12990
1,588,4,0,0,4,3,1,20.42,32,5145
1,565,4,4,0,2,2,1,9.67,6,13944
1,509,3,1,0,2,1,1,13.67,43,4122
5,1050,0,2,0,4,3,0,14.58,47,56588
0,847,4,4,0,0,1,1,5.42,30,3961
1,604,5,4,0,2,4,0,9.17,9,49725
5,1045,4,5,0,1,3,1,11.25,41,7572
0,887,5,1,1,5,3,1,13.08,47,2105
3,315,5,0,0,5,4,1,6.33,4,15393
1,588,4,0,0,4,3,0,19.0,42,52063
5,1142,2,5,0,2,4,0,19.17,25,65529
5,1104,3,5,0,5,1,1,23.67,6,11319
1,560,5,4,1,4,0,1,20.92,21,8631
5,1118,3,1,1,5,4,1,15.08,20,9433
1,636,0,0,0,0,2,1,22.58,9,11164
5,1054,0,1,0,0,5,1,7.0,21,6568
5,1126,5,2,0,4,4,0,12.83,26,64285
5,1113,3,0,0,5,0,1,9.42,14,14794
4,997,2,2,0,5,1,1,26.0,47,4942
5,1060,0,4,0,2,5,1,7.58,15,11205
5,1072,1,1,0,4,4,0,26.67,14,54896
5,1110,5,4,0,4,2,1,22.25,34,5547
5,1097,3,1,0,2,0,1,12.0,24,6776
1,500,0,4,0,2,5,1,9.58,41,6158
5,1145,5,5,0,4,0,0,14.92,49,66928
5,1066,1,4,0,2,2,0,10.0,31,53440
5,1128,2,1,0,2,0,0,10.25,37,57017
1,601,5,1,0,2,0,0,8.25,34,54608
3,385,1,4,1,2,3,1,6.33,6,11920
5,1052,0,1,0,2,5,1,9.67,37,6568
5,1107,3,4,0,5,2,1,13.42,5,10018
5,1023,5,2,0,2,4,1,27.5,31,12120
1,498,0,2,0,4,5,0,15.25,10,54684
5,1147,5,4,0,5,4,1,12.33,44,5949
1,510,4,2,0,0,0,1,19.92,40,3959
1,469,2,1,0,0,5,1,8.0,11,11310
1,530,5,1,0,5,2,0,14.42,48,53152
4,982,1,5,0,0,2,1,14.58,46,4827
5,1136,5,0,0,2,4,1,7.17,42,5949
5,1066,1,4,0,5,2,0,13.25,41,57920
1,583,4,1,0,5,3,1,16.58,42,4724
1,518,3,4,0,5,0,1,8.75,24,7650
5,1131,5,5,0,4,4,0,11.67,16,62045
1,625,0,2,0,2,2,1,23.67,36,3685
5,1022,2,2,0,4,5,0,18.33,7,36577
5,1026,0,4,1,2,4,1,8.08,32,12771
5,1089,5,1,0,0,2,1,7.17,21,6122
5,1033,4,5,0,2,5,1,21.25,19,6067
0,832,4,2,1,4,2,1,13.17,35,3014
1,571,5,0,0,3,0,0,8.17,25,54608
5,1031,4,4,0,5,5,0,10.0,23,81284
5,1139,5,4,0,5,4,0,14.0,26,74365
5,1024,5,1,0,4,0,1,28.83,5,15822
5,1058,0,5,0,4,4,1,12.42,20,8322
3,74,3,0,0,5,4,1,7.0,37,8429
5,1118,3,1,0,0,2,1,6.5,20,5823
5,1043,4,4,0,5,2,1,12.58,2,13524
5,1104,3,5,0,1,5,0,11.33,6,58315
5,1109,3,5,0,0,2,0,16.92,24,39555
0,892,2,1,1,0,0,1,6.83,47,7423
5,1112,2,2,0,2,0,1,25.83,16,4323
5,1144,5,5,0,4,4,1,9.58,44,5949
5,1031,2,0,1,2,0,1,28.08,12,12453
5,1143,2,2,0,1,3,1,12.0,29,5772
3,298,4,4,2,0,5,1,3.0,2,7959
4,961,5,2,2,5,4,1,2.75,31,4500
1,485,2,2,0,2,0,1,25.08,38,5504
5,1099,5,4,0,5,2,1,13.33,8,12138
5,1108,5,2,0,4,2,0,13.67,10,41269
1,575,4,4,0,2,2,1,8.83,48,5093
4,967,5,2,2,5,1,1,1.83,12,5942
5,1097,3,1,0,5,5,1,13.25,14,10248
5,1052,0,1,0,0,5,1,7.0,32,6568
5,1097,3,1,0,5,5,0,13.25,10,60555
2,695,2,2,0,3,0,1,7.08,26,4205
5,1045,4,5,0,5,0,0,26.25,13,52287
3,460,3,4,0,2,2,1,9.92,39,4964
3,432,4,4,0,0,1,1,6.0,35,4297
2,809,0,2,0,4,5,1,13.83,4,12397
3,431,0,4,0,2,2,1,9.5,46,5333
3,65,0,2,2,5,2,1,2.92,44,4500
1,515,2,5,0,4,4,0,12.92,14,47545
3,195,5,4,0,2,0,1,7.08,25,4284
5,1100,0,2,0,2,1,0,24.92,40,44280
5,1097,3,1,0,0,5,1,5.75,10,12747
2,679,0,2,0,3,1,1,8.0,24,3336
5,1122,2,4,0,5,1,0,13.58,20,52392
3,398,0,2,2,5,2,1,2.83,49,4500
5,1146,2,0,0,5,3,0,8.08,36,51697
4,923,0,5,2,3,2,1,2.67,27,4756
5,1104,3,5,0,2,4,0,21.5,13,51819
0,890,2,0,0,5,3,1,9.08,11,10680
5,1106,5,1,0,0,2,1,9.33,19,5232
3,131,5,0,0,5,0,1,8.0,31,3791
5,1059,2,4,2,4,0,0,2.75,28,32859
1,464,4,4,0,2,3,1,8.92,16,7256
1,603,0,5,0,4,3,0,13.5,12,56476
5,1068,1,5,0,5,3,1,24.42,10,10757
3,276,1,4,2,4,5,1,1.92,24,3572
5,1078,2,2,0,0,5,1,18.58,7,12990
5,1104,3,5,0,4,5,1,13.33,49,5060
0,891,2,1,1,5,0,1,15.58,6,11100
5,1062,0,2,0,2,4,0,22.42,26,60508
0,817,1,2,2,2,0,1,0.92,33,1443
3,412,3,0,0,5,1,1,5.75,3,6753
4,972,4,1,0,5,5,1,13.33,49,5791
5,1088,0,2,0,4,1,1,12.92,10,9420
5,1043,4,4,0,5,2,1,11.17,24,10889
5,1095,0,1,0,4,1,0,5.17,18,44280
3,187,5,1,0,0,4,1,7.08,22,5943
5,1043,4,4,0,5,2,1,10.25,29,7035
3,8,5,1,0,4,4,1,5.83,38,5620
1,625,0,2,0,5,1,1,3.75,47,3489
3,402,3,1,0,0,1,1,7.5,19,5603
5,1149,5,2,0,4,0,0,16.33,21,69168
5,1031,4,4,0,5,5,0,11.33,46,59254
5,1052,0,1,0,5,3,0,14.92,39,56588
3,289,2,0,0,5,3,1,8.0,49,3457
1,524,2,4,0,4,5,1,25.5,36,3831
5,1095,0,1,0,0,2,1,6.0,24,4111
1,480,2,2,0,0,4,1,18.33,25,5276
5,1145,5,5,2,5,2,1,2.08,13,5943
5,1074,3,4,0,2,4,0,8.0,49,51819
